26421739	<Author><Name>Cámara B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Suzuki S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nealson KH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wierzchos J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ascaso C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Artieda O</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>de Los Ríos A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Ignimbrite textural properties as determinants of endolithic colonization patterns from hyper-arid Atacama Desert.	Int Microbiol	2014 Sep
12467119	<Author><Name>Landis GA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Martian water: are there extant halobacteria on Mars?	Astrobiology	2001 Summer
12460280	<Author><Name>Friedrich U</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Prior K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Altendorf K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lipski A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	High bacterial diversity of a waste gas-degrading community in an industrial biofilter as shown by a 16S rDNA clone library.	Environ Microbiol	2002 Nov
12449857	<Author><Name>Freund F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dickinson JT</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cash M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Hydrogen in rocks: an energy source for deep microbial communities.	Astrobiology	2002 Spring
12449639	<Author><Name>Romanovskaia VA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rokitko PV</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Mikheev AN</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gushcha NI</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Malashenko IuR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chernaia NA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	[The effect of gamma-radiation and desiccation on the viability of the soil bacteria isolated from the alienated zone around the Chernobyl Nuclear Power Plant].	Mikrobiologiia	2002 Sep-Oct
12449638	<Author><Name>Erokhina LG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Shatilovich AV</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kaminskaia OP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gilichinskiĭ DA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	[The absorption and fluorescence spectra of the cyanobacterial phycobilins of cryptoendolithic lichens in the high-polar region of Antarctica].	Mikrobiologiia	2002 Sep-Oct
12443934	<Author><Name>Gibbs AG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Water balance in desert Drosophila: lessons from non-charismatic microfauna.	Comp Biochem Physiol A Mol Integr Physiol	2002 Nov
12414307	<Author><Name>Eduardo Palma R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rivera-Milla E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Yates TL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Marquet PA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Meynard AP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Phylogenetic and biogeographic relationships of the mouse opossum Thylamys (Didelphimorphia, Didelphidae) in southern South America.	Mol Phylogenet Evol	2002 Nov
12399997	<Author><Name>Motamayor JC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Risterucci AM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lopez PA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ortiz CF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Moreno A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lanaud C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Cacao domestication I: the origin of the cacao cultivated by the Mayas.	Heredity (Edinb)	2002 Nov
12399589	<Author><Name>Núñez L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Grosjean M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cartajena I</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Human occupations and climate change in the Puna de Atacama, Chile.	Science	2002 Oct 25
12383759	<Author><Name>Perdices A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bermingham E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Montilla A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Doadrio I</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Evolutionary history of the genus Rhamdia (Teleostei: Pimelodidae) in Central America.	Mol Phylogenet Evol	2002 Oct
12376682	<Author><Name>Kerr RA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Solar system formation. The first rocks whisper of their origins.	Science	2002 Oct 11
12353878	<Author><Name>Alfreider A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Vogt C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Babel W</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Microbial diversity in an in situ reactor system treating monochlorobenzene contaminated groundwater as revealed by 16S ribosomal DNA analysis.	Syst Appl Microbiol	2002 Aug
12238500	<Author><Name>Vásquez M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Grüttner C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Möeller B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Moore ER</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Limited selection of sodium channel blocking toxin-producing bacteria from paralytic shellfish toxin-contaminated mussels (Aulacomya ater).	Res Microbiol	2002 Jul-Aug
12216387	<Author><Name>Zhang L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Yue M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gu F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zhang Y</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pan X</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zhao G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	[Coupling relationship between plant communities' species diversity and soil factors in ecotone between desert and oasis in Fukang, Xinjiang].	Ying Yong Sheng Tai Xue Bao	2002 Jun
12208033	<Author><Name>Cockell CS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rettberg P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Horneck G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wynn-Williams DD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Scherer K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gugg-Helminger A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Influence of ice and snow covers on the UV exposure of terrestrial microbial communities: dosimetric studies.	J Photochem Photobiol B	2002 Aug
12186569	<Author><Name>Wilson L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pollard AM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Here today, gone tomorrow? integrated experimentation and geochemical modeling in studies of archaeological diagenetic change.	Acc Chem Res	2002 Aug
12182405	<Author><Name>Fewer D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Friedl T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Büdel B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Chroococcidiopsis and heterocyst-differentiating cyanobacteria are each other's closest living relatives.Mol Phylogenet Evol	2002 Apr
12140241	<Author><Name>Leebens-Mack J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>DePamphilis C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Power analysis of tests for loss of selective constraint in cave crayfish and nonphotosynthetic plant lineages.	Mol Biol Evol	2002 Aug
12123475	<Author><Name>Schabereiter-Gurtner C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Saiz-Jimenez C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Piñar G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lubitz W</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rölleke S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Phylogenetic 16S rRNA analysis reveals the presence of complex and partly unknown bacterial communities in Tito Bustillo cave, Spain, and on its Palaeolithic paintings.	Environ Microbiol	2002 Jul
12123473	<Author><Name>Abed RM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Schönhuber W</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Amann R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Garcia-Pichel F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Picobenthic cyanobacterial populations revealed by 16S rRNA-targeted in situ hybridization.	Environ Microbiol	2002 Jul
12099790	<Author><Name>Liu JQ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gao TG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chen ZD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lu AM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Molecular phylogeny and biogeography of the Qinghai-Tibet Plateau endemic Nannoglottis (Asteraceae).	Mol Phylogenet Evol	2002 Jun
12077412	<Author><Name>Baldini JU</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>McDermott F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Fairchild IJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Structure of the 8200-year cold event revealed by a speleothem trace element record.	Science	2002 Jun 21
12052507	<Author><Name>Wingler A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	The function of trehalose biosynthesis in plants.	Phytochemistry	2002 Jul
12046630	<Author><Name>Fabig A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Herrmann B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>Trace elements in buried human bones: intra-population variability of Sr/Ca and Ba/Ca ratios--diet or diagenesis?	Naturwissenschaften	2002 Mar
12038536	<Author><Name>Leal M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Knox AK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Losos JB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Lack of convergence in aquatic Anolis lizards.	Evolution	2002 Apr
12038485	<Author><Name>Munakata N</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Makita K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bolsee D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gillotay D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Horneck G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Spore dosimetry of solar UV radiation: applications to monitoring of daily irradiance and personal exposure.	Adv Space Res	2000
12022039	<Author><Name>Silva WA Jr</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bonatto SL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Holanda AJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ribeiro-Dos-Santos AK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Paixão BM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Goldman GH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Abe-Sandes K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rodriguez-Delfin L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Barbosa M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Paçó-Larson ML</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Petzl-Erler ML</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Valente V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Santos SE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zago MA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Mitochondrial genome diversity of Native Americans supports a single early entry of founder populations into America.	Am J Hum Genet	2002 Jul
11984625	<Author><Name>Bowker MA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Reed SC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Belnap J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Phillips SL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Temporal variation in community composition, pigmentation, and F(v)/F(m) of desert cyanobacterial soil crusts.	Microb Ecol	2002 Jan
11984624	<Author><Name>Hawkes CV</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Flechtner VR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Biological soil crusts in a xeric Florida shrubland: composition, abundance, and spatial heterogeneity of crusts with different disturbance histories.	Microb Ecol	2002 Jan
11981854	<Author><Name>Trotha R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Reichl U</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Thies FL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sperling D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>König W</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>König B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Adaption of a fragment analysis technique to an automated high-throughput multicapillary electrophoresis device for the precise qualitative and quantitative characterization of microbial communities.	Electrophoresis	2002 Apr
11975707	<Author><Name>Kuch M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rohland N</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Betancourt JL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Latorre C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Steppan S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Poinar HN</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Molecular analysis of an 11,700-year-old rodent midden from the Atacama Desert, Chile.	Mol Ecol	2002 May
11893850	<Author><Name>Chou H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lai HY</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tam MF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chou MY</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wang SR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Han SH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Shen HD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	cDNA cloning, biological and immunological characterization of the alkaline serine protease major allergen from Penicillium chrysogenum.	Int Arch Allergy Immunol	2002 Jan
11889486	<Author><Name>Dillon JG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tatsumi CM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tandingan PG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Castenholz RW</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Effect of environmental factors on the synthesis of scytonemin, a UV-screening pigment, in a cyanobacterium (Chroococcidiopsis sp.).	Arch Microbiol	2002 Apr
11872462	<Author><Name>Rudi K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Flateland SL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hanssen JF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bengtsson G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nissen H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Development and evaluation of a 16S ribosomal DNA array-based approach for describing complex microbial communities in ready-to-eat vegetable salads packed in a modified atmosphere.	Appl Environ Microbiol	2002 Mar
11859190	<Author><Name>Andrus CF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Crowe DE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sandweiss DH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Reitz EJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Romanek CS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Otolith delta 18O record of mid-Holocene sea surface temperatures in Peru.	Science	2002 Feb 22
11849977	<Author><Name>Rozema J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Björn LO</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bornman JF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gaberscik A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Häder DP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Trost T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Germ M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Klisch M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gröniger A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sinha RP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lebert M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>He YY</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Buffoni-Hall R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>de Bakker NV</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>van de Staaij J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Meijkamp BB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	The role of UV-B radiation in aquatic and terrestrial ecosystems--an experimental and functional analysis of the evolution of UV-absorbing compounds.	J Photochem Photobiol B	2002 Feb
11831669	<Author><Name>Sorenson MD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Payne RB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	A single ancient origin of brood parasitism in African finches: implications for host-parasite coevolution.	Evolution	2001 Dec
11827213	<Author><Name>Sterflinger K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Prillinger H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Molecular taxonomy and biodiversity of rock fungal communities in an urban environment (Vienna, Austria).	Antonie Van Leeuwenhoek	2001 Dec
11823234	<Author><Name>Neu TR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kuhlicke U</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lawrence JR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Assessment of fluorochromes for two-photon laser scanning microscopy of biofilms.	Appl Environ Microbiol	2002 Feb
21708695	<Author><Name>Williams JB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tieleman BI</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Ecological and evolutionary physiology of desert birds: a progress report.	Integr Comp Biol	2002 Feb
21669740	<Author><Name>Nyffeler R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Phylogenetic relationships in the cactus family (Cactaceae) based on evidence from trnK/ matK and trnL-trnF sequences.	Am J Bot	2002 Feb
11802566	<Author><Name>Drusini AG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Carrara N</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Orefici G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rippa Bonati M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Palaeodemography of the Nasca valley: reconstruction of the human ecology in the southern Peruvian coast.	Homo	2001
11786995	<Author><Name>Jolly CJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	A proper study for mankind: Analogies from the Papionin monkeys and their implications for human evolution.	Am J Phys Anthropol	2001
11785142	<Author><Name>Alekhina LK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dobrovol'skaia TG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pochatkova TN</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zviagintsev DG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	[Bacterial diversity in microcosms of soils with various humidity].	Mikrobiologiia	2001 Nov-Dec
11772642	<Author><Name>Zhou J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Xia B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Treves DS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wu LY</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Marsh TL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>O'Neill RV</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Palumbo AV</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tiedje JM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Spatial and resource factors influencing high microbial diversity in soil.	Appl Environ Microbiol	2002 Jan
11771473	<Author><Name>Cloudsley-Thompson JL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Thermal and water relations of desert beetles.	Naturwissenschaften	2001 Nov
11766060	<Author><Name>Che LM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Andréfouët S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bothorel V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Guezennec M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rougeaux H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Guezennec J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Deslandes E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Trichet J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Matheron R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Le Campion T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Payri C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Caumette P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Physical, chemical, and microbiological characteristics of microbial mats (kopara) in the South Pacific atolls of French Polynesia.	Can J Microbiol	2001 Nov
11764597	<Author><Name>Finger S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Fernando HR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	E. George Squier and the discovery of cranial trepanation: a landmark in the history of surgery and ancient medicine.	J Hist Med Allied Sci	2001 Oct
11761403	<Author><Name>Kraus R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Trimborn P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ziegler H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Delta13C and deltaD values of Opuntia atacamensis depending on different environmental conditions in the Atacama desert of Northern Chile.	Isotopes Environ Health Stud	2001
11731934	<Author><Name>Lell JT</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sukernik RI</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Starikovskaya YB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Su B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Jin L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Schurr TG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Underhill PA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wallace DC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	The dual origin and Siberian affinities of Native American Y chromosomes.	Am J Hum Genet	2002 Jan
11705728	<Author><Name>Lehner G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Delatorre J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lütz C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cardemil L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Field studies on the photosynthesis of two desert Chilean plants: Prosopis chilensis and Prosopis tamarugo.	J Photochem Photobiol B	2001 Nov 1
11590587	<Author><Name>González-José R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dahinten SL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Luis MA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hernández M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pucciarelli HM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Craniometric variation and the settlement of the Americas: testing hypotheses by means of R-matrix and matrix correlation analyses.	Am J Phys Anthropol	2001 Oct
11580727	<Author><Name>Delprato AM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Samadani A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kudrolli A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tsimring LS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Swarming ring patterns in bacterial colonies exposed to ultraviolet radiation.	Phys Rev Lett	2001 Oct 8
11574875	<Author><Name>Garcia-Pichel F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pringault O</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Microbiology. Cyanobacteria track water in desert soils.	Nature	2001 Sep 27
11557853	<Author><Name>Weiss G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Geology. Swiss scientists trace 645-year-old quake.	Science	2001 Sep 14
